Applicant,Cost,Mahalanobis,10-LOF,Utility,Best,Time,Alpha
1,TLPS,0.5576669357317305,1.3385153707929085,2.1949756863585614,false,36.72099995613098,0.0
1,TLPS,0.5570929272955792,1.3872145914951737,3.6863273877713745,false,36.72099995613098,0.0
1,TLPS,0.6008710837543781,1.358309622187071,4.770148504706776,false,36.72099995613098,0.0
1,TLPS,0.34939119558187653,1.3967261813583076,5.841001009928155,true,36.72099995613098,0.0
1,TLPS,0.3499769269765685,1.4179656538682175,7.034324319177434,false,36.72099995613098,0.0
1,TLPS,0.4086260805224861,1.4093775193316016,8.035976696286717,false,36.72099995613098,0.0
1,MAD,0.5576669357317305,1.3385153707929085,2.1949756863585614,false,88.68400001525879,0.0
1,MAD,0.5570929272955792,1.3872145914951737,3.6863273877713745,true,88.68400001525879,0.0
1,MAD,0.5655237544919074,1.3287390338698528,4.770148504706769,false,88.68400001525879,0.0
1,PCC,0.30173924134292684,1.4221212028375478,2.154673622156781,false,209.22199988365173,0.0
1,PCC,0.30709858192029427,1.4598751998780684,3.3479969314060587,false,209.22199988365173,0.0
1,PCC,0.7427553963430269,1.4569812152766992,4.839348632818872,true,209.22199988365173,0.0
1,PCC,0.7579204037595171,1.473844983025949,6.330700334231685,false,209.22199988365173,0.0
1,PCC,0.5687437376651279,1.4576346956705568,7.657344175719621,false,209.22199988365173,0.0
1,PCC,0.6055600487707881,1.4507138919850906,8.658996552828905,false,209.22199988365173,0.0
-1,-1,-1,-1,-1,-1,-1,-1
2,PCC,2.987813868977277,1.1350138283234776,11.0772156765216,true,600.0319998264313,0.0
3,TLPS,0.6259246447145016,1.056816570319475,6.35837281040674,true,374.4720001220703,0.0
3,TLPS,0.7183550125896595,1.03982045694922,7.484353145274989,false,374.4720001220703,0.0
3,TLPS,0.6304254199075199,1.0589532799238413,9.717188125671097,false,374.4720001220703,0.0
3,TLPS,1.543980073105123,1.2508537202075432,11.819398566927402,false,374.4720001220703,0.0
3,TLPS,1.697008373238093,1.2344902077793787,13.43526126106629,false,374.4720001220703,0.0
3,PCC,0.6638891997415305,0.9893074782002931,4.742510116266089,false,363.19600009918213,0.0
3,PCC,0.9800049395701057,0.9894803433895645,8.101325431532661,false,363.19600009918213,0.0
3,PCC,1.4764755846425979,0.9894803433895645,9.717188125671548,true,363.19600009918213,0.0
3,PCC,1.9170728952029858,1.0151753744027092,11.819398566927402,false,363.19600009918213,0.0
3,PCC,1.9732813872647352,1.1701303936895147,13.43526126106629,false,363.19600009918213,0.0
4,TLPS,1.2253464680408166,1.2781375641507604,2.2204929691904765,false,215.80499982833862,0.0
4,TLPS,1.218467919228917,1.2633635423140237,3.903054437780057,true,215.80499982833862,0.0
4,TLPS,1.2040662580860906,1.2727819812349437,4.980721950166946,false,215.80499982833862,0.0
4,TLPS,1.8106292454754316,1.3129750564292717,6.060193973550938,false,215.80499982833862,0.0
4,MAD,0.8728332546150095,1.3010578357759022,2.7928079531378245,true,291.6879999637604,0.0
4,PCC,1.2253464680408166,1.2781375641507604,2.2204929691904765,true,402.2259998321533,0.0
4,PCC,1.2004033382737294,1.2596700368548397,3.3307394538327335,false,402.2259998321533,0.0
4,PCC,3.5262739695357865,1.2799843168803524,4.830223083707685,false,402.2259998321533,0.0
4,PCC,9.699626329785383,1.2802613297897911,6.060193973550938,false,402.2259998321533,0.0
5,TLPS,2.5043717813835893,1.4132044903130552,6.109281727891217,true,524.5460000038147,0.0
5,TLPS,2.458853690944359,1.4042014631917437,8.210503542166268,false,524.5460000038147,0.0
5,TLPS,2.521820833840355,1.408398363052806,10.11734164150738,false,524.5460000038147,0.0
5,TLPS,2.4750228994772994,1.3993953359314943,12.218563455782434,false,524.5460000038147,0.0
5,MAD,2.626758563024593,1.4127306467803549,7.391729361729967,true,600.8900001049042,0.0
5,MAD,2.801698287886743,1.3957989114892342,8.573979399351247,false,600.8900001049042,0.0
5,PCC,3.3480883963051524,1.3413005112159326,9.492951176004842,false,562.058000087738,0.0
5,PCC,2.525733272136479,1.404322976778671,12.218563455782432,true,562.058000087738,0.0
6,TLPS,0.5424034714910352,0.9495308215823609,2.6590813779370155,false,137.55999994277954,0.0
6,TLPS,0.5392394685818456,0.9520220943526294,6.667141276848606,false,137.55999994277954,0.0
6,TLPS,0.558316822911159,0.9520932735746369,8.768363084033833,true,137.55999994277954,0.0
6,TLPS,0.5536243357294471,0.9525203489066829,10.675201175760197,false,137.55999994277954,0.0
6,TLPS,0.6575609785325636,0.9406736982806047,12.218563412193653,false,137.55999994277954,0.0
6,TLPS,1.3627727786060897,1.0423656850881091,14.125401504124827,false,137.55999994277954,0.0
6,MAD,0.5424034714910352,0.9495308215823609,2.6590813779370155,false,209.7020001411438,0.0
6,MAD,0.5392394685818456,0.9520220943526294,6.667141276848606,false,209.7020001411438,0.0
6,MAD,0.558316822911159,0.9520932735746369,8.768363084034418,false,209.7020001411438,0.0
