Applicant,Cost,Mahalanobis,10-LOF,Utility,Best,Time,Alpha
1,DACE,1.48206307306925,1.0932797611033875,-1.0,true,7.8450000286102295,0.01
2,DACE,1.4785788228025722,1.1147516794935721,-1.0,true,3.5210001468658447,0.01
