Applicant,Cost,Mahalanobis,10-LOF,Utility,Best,Time,Alpha
1,DACE,1.48206307306925,1.0932797611033875,4.0696422961680465,false,158.51900005340576,0.01
1,DACE,1.4426523214977143,1.193617529094437,5.782534153887312,false,158.51900005340576,0.01
1,DACE,2.7389492399631306,0.9888287330881511,7.013631195017341,false,158.51900005340576,0.01
1,DACE,2.8037216993880403,1.0387205577163396,8.082664472006858,true,158.51900005340576,0.01
1,DACE,3.2785524008161504,1.2035648382096011,9.582197283122559,false,158.51900005340576,0.01
1,DACE,4.379958776784211,1.0387205577163396,10.657839824284714,false,158.51900005340576,0.01
1,DACE,4.2586030329969375,1.111613578160497,11.675577818810508,false,158.51900005340576,0.01
1,DACE,4.669539415203492,1.0926081927130171,12.739545228576002,false,158.51900005340576,0.01
1,DACE,5.508286586127392,1.0321157992434313,15.213414442232612,false,158.51900005340576,0.01
1,DACE,5.633966248364943,1.0018802779855969,17.081760799919294,false,158.51900005340576,0.01
