Applicant,Cost,Mahalanobis,10-LOF,Utility,Best,Time,Alpha
1,TLPS,0.07379945279616135,1.0338528629926698,1.712891857718553,false,37.38199996948242,0.0
1,TLPS,0.229295299905636,0.9678894105180795,3.4257837154385116,false,37.38199996948242,0.0
1,TLPS,1.203392147524414,0.9687197021536569,4.7135008768976006,false,37.38199996948242,0.0
1,TLPS,1.176508860401483,0.9689964660321827,5.782534153887312,true,37.38199996948242,0.0
1,TLPS,2.4190843511182494,0.9689042114060074,7.0136311950171475,false,37.38199996948242,0.0
1,TLPS,2.711667581242992,0.9680739197704298,8.082664472006858,false,37.38199996948242,0.0
1,TLPS,6.1586253779681535,0.9680277924573423,9.58219728312209,false,37.38199996948242,0.0
1,TLPS,4.206167356351054,0.9681200470835176,11.026653370855948,false,37.38199996948242,0.0
1,TLPS,4.373346621193175,1.207905159118714,12.257750411985784,false,37.38199996948242,0.0
1,TLPS,7.887553309051787,1.210772589763506,13.757283223101016,false,37.38199996948242,0.0
1,TLPS,5.44605478422057,0.9648901294704825,15.201739310834874,false,37.38199996948242,0.0
1,TLPS,5.351766866644121,0.964664167189477,16.43283635196471,false,37.38199996948242,0.0
1,TLPS,8.431738255667389,0.9950834978599128,17.93236916307994,false,37.38199996948242,0.0
1,TLPS,9.357539995409162,1.0039725926105791,19.163466204209776,false,37.38199996948242,0.0
1,TLPS,12.86512191794325,1.0039010132156974,20.429353084357,false,37.38199996948242,0.0
1,MAD,0.07379945279616135,1.0338528629926698,1.7128918577192562,false,26.29199981689453,0.0
1,MAD,0.229295299905636,0.9678894105180795,3.4257837154385116,false,26.29199981689453,0.0
1,MAD,16.414823271111096,0.9699190122939356,5.138675573157768,false,26.29199981689453,0.0
1,MAD,8.376660053783173,0.9699190122939356,6.156413567683577,false,26.29199981689453,0.0
1,MAD,3.027110707294324,0.9698267576677603,7.600869655417437,false,26.29199981689453,0.0
1,MAD,3.044541528371411,0.9677971558919041,9.313761513136694,false,26.29199981689453,0.0
1,MAD,17.192192435821404,0.9700112669201111,11.02665337085595,false,26.29199981689453,0.0
1,MAD,8.743553564713311,0.9698267576677603,12.04439136538176,false,26.29199981689453,0.0
1,MAD,11.220211122449674,0.9679816651442545,13.120033906544398,false,26.29199981689453,0.0
1,MAD,5.464639511747298,0.964664167189477,14.132706033845162,true,26.29199981689453,0.0
1,MAD,5.44605478422057,0.9648901294704825,15.201739310834874,false,26.29199981689453,0.0
1,MAD,17.413287986203745,0.9699190122939356,16.91463116855413,false,26.29199981689453,0.0
1,MAD,9.655275229866813,1.033918556582058,17.93236916307994,false,26.29199981689453,0.0
1,MAD,20.510048148774082,1.0039725926105791,19.008011704242573,false,26.29199981689453,0.0
1,MAD,14.970235026057649,1.0039725926105791,20.02574969876838,false,26.29199981689453,0.0
1,MAD,10.16705547636954,1.0039725926105791,21.066602400913624,false,26.29199981689453,0.0
1,PCC,8.378890867999992,1.0041873307952243,4.443521709964322,false,5.9629998207092285,0.0
1,PCC,9.273858928563255,1.0041873307952243,5.728154680957816,false,5.9629998207092285,0.0
1,PCC,8.941196817669102,1.0041157514003425,8.249794103372018,false,5.9629998207092285,0.0
1,PCC,9.828069338558032,1.0041157514003425,9.534427074365528,false,5.9629998207092285,0.0
1,PCC,9.870797512160125,1.004258910190106,10.793704690339817,false,5.9629998207092285,0.0
1,PCC,9.595025424063534,1.0041157514003425,12.69331581333634,false,5.9629998207092285,0.0
1,PCC,9.738303173383294,1.004044172005461,14.1377719010702,false,5.9629998207092285,0.0
1,PCC,10.530969236413263,1.004258910190106,15.237226400304138,false,5.9629998207092285,0.0
1,PCC,10.755144571354846,1.0041873307952243,16.681682488037996,true,5.9629998207092285,0.0
1,PCC,10.38902233196192,1.004044172005461,18.58129361103452,false,5.9629998207092285,0.0
1,PCC,10.565085327595073,1.0041157514003425,19.622146313179762,false,5.9629998207092285,0.0
1,PCC,10.245806187861568,1.0039725926105791,20.662999015325006,false,5.9629998207092285,0.0
1,DACE,0.07379945279616135,1.0338528629926698,1.7128918577192558,false,600.0110001564026,0.01
1,DACE,0.18482191777384377,1.0321448296685836,3.4257837154385116,false,600.0110001564026,0.01
1,DACE,1.0494697598217826,1.0237955257770033,5.138675573157779,false,600.0110001564026,0.01
1,DACE,2.3824505724073854,0.964664167189477,7.0136311950171475,false,600.0110001564026,0.01
